보증금,월세,전용면적,해당층,총층,방수,욕실수,총주차대수,관리비,결측치개수,전용면적_가격_비율,매물_등록_경과일,매물확인방식_전화확인,매물확인방식_현장확인,방향_남서향,방향_남향,방향_동향,방향_북동향,방향_북서향,방향_북향,방향_서향,주차가능여부_불가능,계절_겨울,계절_봄,계절_여름,매물_HC_2,매물_HC_3,매물_HC_4,매물_HC_5,매물_HC_6,지역_KMedoids_1,지역_KMedoids_2,지역_KMedoids_3,지역_KMedoids_4,지역_KMedoids_5,지역_KMedoids_6,지역_KMedoids_7,지역_KMedoids_8,지역_KMedoids_9,지역_KMedoids_10
16050.0,63.0,36.08,11.0,11.0,1.0,1.0,49.0,7,0,0.00012088056309620021,435,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1200.0,16.0,17.5,5.0,19.0,2.0,2.0,11.0,0,0,0.0007619047619047619,142,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
34750.0,11.0,30.8,2.0,6.0,1.0,1.0,3.0,0,0,1.0277492291880782e-05,85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1850.0,34.0,17.5,4.0,11.0,1.0,1.0,44.0,5,0,0.0012046332046332046,290,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14900.0,49.0,29.59,2.0,2.0,1.0,1.0,28.0,7,0,0.00012701552084302015,123,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10950.0,62.0,31.33,17.0,20.0,1.0,1.0,16.0,3,0,0.0001894692965005021,282,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39950.0,71.0,23.1,3.0,4.0,1.0,1.0,1.0,6,0,8.343763037129745e-05,155,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2050.0,75.0,18.4,2.0,6.0,1.0,1.0,17.0,7,1,0.002173913043478261,103,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2600.0,26.0,19.81,8.0,8.0,1.0,1.0,5.0,9,0,0.0006795324816526231,133,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3150.0,58.0,27.33,5.0,6.0,1.0,1.0,29.0,1,0,0.0006853332868700596,214,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
40850.0,46.0,33.7,4.0,6.0,2.0,1.0,34.0,5,0,3.7046587900293826e-05,442,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14000.0,74.0,24.01,4.0,10.0,2.0,1.0,8.0,6,1,0.00023799607306479442,173,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39750.0,1.0,28.87,9.0,19.0,2.0,2.0,34.0,0,0,8.713970455283171e-07,161,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8650.0,2.0,17.5,5.0,15.0,1.0,1.0,36.0,0,0,1.3212221304706853e-05,179,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18900.0,43.0,41.2,3.0,8.0,1.0,1.0,5.0,0,0,5.5221657163404733e-05,132,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14100.0,43.0,44.5,8.0,11.0,1.0,1.0,19.0,4,0,7.49063670411985e-05,70,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18100.0,24.0,28.39,9.0,13.0,2.0,1.0,25.0,9,0,6.421995138744286e-05,291,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37300.0,23.0,17.5,5.0,6.0,1.0,1.0,6.0,12,0,5.3619302949061666e-05,36,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19150.0,24.0,41.88,4.0,3.0,2.0,1.0,17.0,0,2,2.9925112406203475e-05,73,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2400.0,62.0,19.83,4.0,6.0,1.0,1.0,17.0,5,2,0.001407799630189948,150,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38950.0,36.0,17.5,7.0,7.0,1.0,1.0,1.0,12,0,7.041995231982396e-05,85,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32950.0,41.0,17.5,7.0,11.0,1.0,1.0,2.0,7,0,8.324300888792542e-05,257,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1150.0,36.0,22.96,3.0,11.0,1.0,1.0,18.0,7,0,0.0016285411301317982,448,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9000.0,57.0,28.2,12.0,12.0,1.0,1.0,20.0,8,0,0.000256107171000788,435,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10300.0,62.0,42.98,3.0,5.0,2.0,1.0,4.0,3,0,0.00014682828319335703,137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17750.0,15.0,29.19,12.0,17.0,1.0,1.0,38.0,9,0,4.632109201974436e-05,69,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14350.0,52.0,26.45,2.0,3.0,1.0,1.0,17.0,3,1,0.00014490558084084758,70,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1100.0,74.0,35.93,2.0,4.0,2.0,1.0,17.0,8,1,0.002074741289881841,243,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
32550.0,43.0,17.5,7.0,7.0,1.0,1.0,4.0,17,0,0.0001053324555628703,101,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36750.0,43.0,26.76,19.0,21.0,1.0,1.0,48.0,0,0,4.3724515217148144e-05,94,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15600.0,4.0,17.5,12.0,18.0,2.0,1.0,31.0,11,0,5.4945054945054945e-05,506,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8250.0,17.0,32.59,3.0,9.0,1.0,1.0,15.0,12,0,0.00010785981942778505,147,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
750.0,15.0,17.5,4.0,16.0,1.0,1.0,34.0,9,1,0.0018285714285714285,32,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9950.0,67.0,26.92,1.0,2.0,1.0,1.0,13.0,0,0,0.0002501362682655476,208,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14700.0,39.0,38.18,8.0,19.0,1.0,1.0,34.0,3,0,7.483349547257353e-05,350,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14150.0,12.0,29.05,3.0,8.0,1.0,1.0,37.0,0,0,2.919299611368239e-05,126,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18200.0,16.0,32.59,3.0,9.0,2.0,1.0,9.0,14,0,5.0578448860130355e-05,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10600.0,1.0,17.5,1.0,2.0,1.0,1.0,14.0,10,0,5.9299191374663074e-05,306,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8500.0,58.0,22.8,6.0,9.0,1.0,1.0,37.0,1,0,0.000304437564499484,469,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1100.0,38.0,22.77,5.0,6.0,2.0,1.0,4.0,17,0,0.0021958717610891525,457,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
12100.0,71.0,17.5,6.0,9.0,1.0,1.0,5.0,16,0,0.00041086186540731997,306,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10550.0,57.0,34.66,3.0,17.0,1.0,1.0,16.0,1,0,0.00015861599341470152,151,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37900.0,13.0,30.63,1.0,4.0,1.0,1.0,45.0,10,0,1.9812607192665545e-05,458,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8700.0,47.0,22.99,7.0,17.0,1.0,1.0,22.0,5,0,0.00025998310109842865,92,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35200.0,57.0,30.3,4.0,5.0,1.0,1.0,1.0,0,0,5.344284428442844e-05,45,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14150.0,66.0,23.14,3.0,6.0,1.0,1.0,17.0,10,1,0.00023210997126112067,124,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
33150.0,73.0,23.33,9.0,19.0,2.0,1.0,26.0,0,0,9.43896962655945e-05,307,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2950.0,58.0,17.5,6.0,17.0,1.0,1.0,99.0,0,0,0.0011234866828087166,184,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11250.0,59.0,17.5,8.0,15.0,1.0,1.0,17.0,0,1,0.0002996825396825397,215,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35100.0,61.0,49.59,2.0,4.0,2.0,1.0,1.0,0,0,3.504520544246295e-05,141,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
14800.0,38.0,31.91,15.0,16.0,2.0,1.0,49.0,3,0,8.681511345253118e-05,324,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14300.0,74.0,32.07,2.0,2.0,1.0,1.0,38.0,9,0,0.00018098521372609305,265,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10350.0,30.0,34.48,2.0,3.0,2.0,1.0,17.0,0,1,8.406469619018798e-05,162,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12050.0,4.0,20.07,2.0,21.0,1.0,1.0,35.0,7,0,4.548395966813249e-05,545,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36100.0,21.0,24.01,4.0,10.0,2.0,1.0,8.0,1,1,2.5381852667575028e-05,246,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14750.0,35.0,44.33,6.0,10.0,2.0,2.0,43.0,0,0,5.352766424390262e-05,483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34550.0,68.0,37.83,4.0,5.0,2.0,1.0,6.0,6,0,5.661706170456376e-05,147,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14400.0,33.0,38.56,8.0,20.0,1.0,1.0,6.0,0,0,5.943118948824343e-05,10,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7300.0,27.0,17.5,4.0,14.0,1.0,1.0,104.0,4,1,0.0002426614481409002,165,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8600.0,13.0,19.43,3.0,6.0,1.0,1.0,4.0,9,0,0.00013165926582005768,51,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37050.0,21.0,41.23,8.0,17.0,1.0,1.0,18.0,10,0,2.029364910251337e-05,122,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17300.0,72.0,23.1,2.0,4.0,1.0,1.0,17.0,0,1,0.00018016665415509342,198,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2900.0,32.0,28.89,1.0,7.0,1.0,1.0,33.0,7,0,0.000465499337558635,323,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15600.0,46.0,19.53,7.0,20.0,1.0,1.0,47.0,8,0,0.0001772421127259837,430,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16800.0,50.0,17.53,9.0,11.0,1.0,1.0,11.0,8,0,0.00019694129791106402,480,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1900.0,8.0,24.74,1.0,15.0,1.0,1.0,42.0,12,0,0.0004254775986044335,165,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13600.0,42.0,19.75,3.0,6.0,1.0,1.0,4.0,0,0,0.0001563663440059568,122,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13800.0,47.0,21.19,11.0,14.0,1.0,1.0,46.0,17,0,0.00021886178194527087,311,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18200.0,42.0,28.48,5.0,6.0,2.0,1.0,8.0,8,0,9.646252623780714e-05,249,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9950.0,58.0,29.01,2.0,4.0,1.0,1.0,29.0,5,0,0.00021825778322844835,229,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3300.0,44.0,30.21,2.0,9.0,1.0,1.0,5.0,12,0,0.0005617244941971854,353,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
950.0,26.0,32.2,2.0,4.0,2.0,1.0,17.0,0,1,0.0008499509643674403,169,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000.0,62.0,22.62,8.0,17.0,1.0,1.0,8.0,13,0,0.00022104332449160034,189,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9000.0,42.0,17.5,7.0,7.0,1.0,1.0,6.0,10,0,0.00033015873015873013,143,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16100.0,29.0,27.45,4.0,20.0,1.0,1.0,33.0,0,0,6.561902499179762e-05,150,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15750.0,27.0,17.5,4.0,6.0,1.0,1.0,17.0,8,1,0.00012698412698412698,263,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
800.0,59.0,38.42,1.0,3.0,1.0,1.0,26.0,8,0,0.0021798542425819885,137,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9900.0,31.0,24.68,3.0,7.0,1.0,1.0,19.0,10,0,0.0001678044627801516,214,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14700.0,25.0,19.27,8.0,10.0,1.0,1.0,32.0,7,0,0.00011296682658533055,135,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2500.0,67.0,29.58,8.0,16.0,1.0,1.0,50.0,8,0,0.0010141987829614604,232,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1500.0,35.0,39.6,2.0,3.0,2.0,1.0,17.0,0,1,0.0005892255892255892,142,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33450.0,56.0,21.77,10.0,21.0,1.0,1.0,33.0,0,0,7.690126358388726e-05,290,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34550.0,25.0,29.98,4.0,7.0,2.0,1.0,21.0,0,0,2.4135723864148698e-05,71,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37450.0,35.0,23.14,4.0,6.0,1.0,1.0,5.0,0,1,4.038804836872673e-05,190,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1450.0,70.0,29.07,5.0,13.0,2.0,2.0,36.0,12,0,0.001945363747434848,366,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2750.0,56.0,33.63,17.0,20.0,1.0,1.0,42.0,20,0,0.0008217770929635336,267,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18750.0,65.0,26.34,3.0,3.0,1.0,1.0,39.0,6,0,0.00014376107314603898,478,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
32650.0,62.0,17.5,4.0,14.0,1.0,1.0,104.0,4,1,0.00011551082914023189,76,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17800.0,14.0,31.68,5.0,5.0,1.0,1.0,41.0,7,0,3.724038134150493e-05,163,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3000.0,2.0,30.51,9.0,9.0,1.0,1.0,28.0,0,0,2.1850759313886157e-05,511,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12300.0,63.0,33.05,2.0,3.0,2.0,1.0,17.0,0,1,0.00015497583115014208,49,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13450.0,4.0,17.5,13.0,13.0,1.0,1.0,38.0,10,0,5.947955390334573e-05,222,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19400.0,31.0,17.5,8.0,8.0,1.0,1.0,7.0,12,0,0.00012665684830633284,112,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
650.0,15.0,29.81,6.0,7.0,2.0,1.0,12.0,0,0,0.0007741336154620289,149,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10900.0,13.0,38.43,4.0,5.0,2.0,1.0,5.0,0,0,3.103462270254269e-05,461,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9600.0,51.0,41.65,4.0,9.0,2.0,1.0,50.0,13,1,0.00016006402561024411,62,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11450.0,18.0,22.71,14.0,16.0,1.0,1.0,37.0,9,0,0.0001038343726384891,484,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18750.0,41.0,17.5,4.0,4.0,1.0,1.0,17.0,0,1,0.00012495238095238095,87,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11550.0,36.0,26.27,12.0,19.0,1.0,1.0,19.0,10,0,0.0001516057854086023,82,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3300.0,23.0,21.88,4.0,6.0,1.0,1.0,8.0,25,0,0.0006647831145088915,133,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3300.0,58.0,26.44,2.0,3.0,2.0,1.0,17.0,3,1,0.0006991243753724843,74,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16650.0,14.0,26.02,2.0,5.0,1.0,1.0,33.0,0,0,3.231517451348351e-05,353,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2450.0,16.0,22.11,2.0,7.0,1.0,1.0,3.0,0,0,0.00029536916530519946,521,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14100.0,17.0,19.35,2.0,6.0,1.0,1.0,17.0,9,1,9.529569153517693e-05,171,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37250.0,74.0,22.87,8.0,9.0,2.0,1.0,17.0,10,1,9.860225435273195e-05,155,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7050.0,75.0,19.83,3.0,4.0,1.0,1.0,17.0,2,1,0.0005507809286738699,134,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17200.0,7.0,34.01,12.0,20.0,1.0,1.0,10.0,5,0,2.0513802370027968e-05,93,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6600.0,25.0,17.5,17.0,21.0,1.0,1.0,46.0,5,0,0.00025974025974025974,279,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16400.0,25.0,27.22,3.0,7.0,2.0,2.0,10.0,3,0,6.272289027078367e-05,169,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
36250.0,51.0,33.66,13.0,14.0,2.0,2.0,21.0,0,0,4.179728317659352e-05,310,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1350.0,9.0,17.5,2.0,3.0,1.0,1.0,17.0,0,1,0.00038095238095238096,174,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10800.0,43.0,18.92,19.0,19.0,1.0,1.0,26.0,2,0,0.00022022551092318532,135,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600.0,67.0,20.09,17.0,20.0,1.0,1.0,50.0,5,0,0.005973120955699353,187,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2500.0,59.0,17.5,10.0,14.0,1.0,1.0,104.0,14,0,0.0016685714285714285,210,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32150.0,66.0,17.5,5.0,11.0,1.0,1.0,17.0,11,1,0.00013685847589424573,146,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15850.0,34.0,33.06,2.0,6.0,2.0,1.0,17.0,1,1,6.679376566075254e-05,181,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19350.0,66.0,23.67,2.0,16.0,1.0,1.0,35.0,9,0,0.0001637502742817094,260,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8850.0,32.0,30.98,6.0,6.0,2.0,1.0,1.0,7,0,0.00014224595419680275,154,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16300.0,29.0,24.62,3.0,9.0,1.0,1.0,10.0,0,0,7.226405785111611e-05,35,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2700.0,15.0,17.5,7.0,14.0,1.0,1.0,44.0,3,0,0.00038095238095238096,271,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33450.0,16.0,28.26,10.0,10.0,1.0,1.0,36.0,11,0,2.8562451800862586e-05,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
17900.0,5.0,18.87,9.0,16.0,1.0,1.0,57.0,10,0,4.440852288371184e-05,280,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10250.0,58.0,24.01,9.0,10.0,2.0,1.0,8.0,29,0,0.0003535112402352678,80,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11050.0,40.0,26.25,3.0,7.0,1.0,1.0,17.0,0,1,0.00013790131437190262,98,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8700.0,25.0,25.43,6.0,6.0,1.0,1.0,33.0,13,0,0.00017175839921171934,114,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1950.0,48.0,33.05,3.0,3.0,2.0,1.0,17.0,0,1,0.00074479227278017,175,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39200.0,69.0,28.41,3.0,8.0,1.0,1.0,41.0,1,0,6.285513149293508e-05,294,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
39700.0,1.0,21.2,2.0,4.0,1.0,1.0,18.0,12,0,1.5446033933748397e-05,136,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
17750.0,27.0,26.93,16.0,16.0,1.0,1.0,19.0,8,0,7.322060846325632e-05,17,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
